"아이디","geometry","관리번호","관할경찰서","구","동","시설명","시설구분","주소","x좌표","y좌표"
"2239","MULTIPOINT(958577.02833675 1948143.24196822)","0","강남경찰서","강남구","","압구정초등학교","초등학교","서울특별시 강남구 압구정로39길 29","127.031165","37.531671"
"2240","MULTIPOINT(959821.270513199 1947726.85163054)","0","강남경찰서","강남구","","청담초등학교","초등학교","서울특별시 강남구 압구정로71길 9","127.04527","37.527973"
"2241","MULTIPOINT(963182.108264464 1943592.97620867)","0","수서경찰서","수서구","","대청어린이집","어린이집","서울특별시 강남구 양재대로 37길 19","127.083513","37.490853"
"2242","MULTIPOINT(963844.461292542 1943845.57921387)","0","수서경찰서","수서구","","하늘빛유치원","유치원","서울특별시 강남구 양재대로55길 10","127.090993","37.493156"
"2243","MULTIPOINT(963542.295458681 1943842.57075646)","0","수서경찰서","수서구","","대청초등학교","초등학교","서울특별시 강남구 양재대로55길 28","127.087575","37.493117"
"2244","MULTIPOINT(961320.962947637 1943614.28827974)","0","수서경찰서","수서구","","대치초등학교","초등학교","서울특별시 강남구 양재천로 363","127.062459","37.490969"
"2245","MULTIPOINT(958665.966195604 1947283.18271351)","0","강남경찰서","강남구","","압구정어린이집","어린이집","서울특별시 강남구 언주로 157길 8","127.03222","37.523923"
"2246","MULTIPOINT(960693.9952479 1942301.40990754)","0","수서경찰서","수서구","","예지어린이집","어린이집","서울특별시 강남구 언주로 25","127.055437","37.479109"
"2247","MULTIPOINT(958936.044309309 1945894.78921392)","0","강남경찰서","강남구","","성결유치원","유치원","서울특별시 강남구 언주로121길 5","127.035354","37.511421"
"2248","MULTIPOINT(959028.036799993 1947434.71845531)","0","강남경찰서","강남구","","바롬어린이집","어린이집","서울특별시 강남구 언주로164길 36","127.036309","37.525305"
"2249","MULTIPOINT(959826.656978496 1944067.37088157)","0","수서경찰서","수서구","","청운유치원","유치원","서울특별시 강남구 언주로65길 5","127.045531","37.494989"
"2250","MULTIPOINT(961407.700009618 1945046.41804902)","0","수서경찰서","수서구","","대현초등학교","초등학교","서울특별시 강남구 역살모98길 16","127.063365","37.503881"
"2251","MULTIPOINT(960130.740712041 1944766.64352767)","0","수서경찰서","수서구","","도성초등학교","초등학교","서울특별시 강남구 역삼로 313","127.048933","37.501305"
"2252","MULTIPOINT(961432.36901035 1945048.30065579)","0","수서경찰서","수서구","","대현초등학교병설유치원","유치원","서울특별시 강남구 역삼로98길 16","127.063644","37.503899"
"2253","MULTIPOINT(961599.076484257 1944820.20121057)","0","수서경찰서","수서구","","대치어린이집","어린이집","서울특별시 강남구 영동대로 65길11","127.065542","37.50185"
"2254","MULTIPOINT(962072.654669723 1943129.10281988)","0","수서경찰서","수서구","","개포초등학교유치원","유치원","서울특별시 강남구 영동대로3길 45","127.070987","37.486627"
"2255","MULTIPOINT(962311.221176437 1943274.79998424)","0","수서경찰서","수서구","","개포어린이집","어린이집","서울특별시 강남구 영동대로3길 9","127.073678","37.48795"
"2256","MULTIPOINT(962543.164458758 1943482.88508817)","0","수서경찰서","수서구","","일원초등학교","초등학교","서울특별시 강남구 영동대로4길 20","127.076291","37.489835"
"2257","MULTIPOINT(961721.621521336 1944635.91009313)","0","수서경찰서","수서구","","한티어린이집","어린이집","서울특별시 강남구 영동대로57길 7 대치문화복지회관 3층","127.066938","37.500194"
"2258","MULTIPOINT(963093.990647473 1942859.90675604)","0","수서경찰서","수서구","","신우주유치원","유치원","서울특별시 강남구 일원로 120","127.082553","37.484242"
"2259","MULTIPOINT(962949.683650502 1943748.9985741)","0","수서경찰서","수서구","","영희초등학교","초등학교","서울특별시 강남구 일원로 21","127.080876","37.49225"
"2260","MULTIPOINT(963395.464519899 1943863.18554677)","0","수서경찰서","수서구","","하나어린이집","어린이집","서울특별시 강남구 일원로 3길 81","127.085913","37.493297"
"2261","MULTIPOINT(963130.616226172 1943683.40281372)","0","수서경찰서","수서구","","자람어린이집","어린이집","서울특별시 강남구 일원로 5길 29","127.082926","37.491666"
"2262","MULTIPOINT(963062.808206556 1943045.21280839)","0","수서경찰서","수서구","","밀알학교","특수학교","서울특별시 강남구 일원로 90","127.082191","37.485911"
"2263","MULTIPOINT(962943.298294681 1942811.20559623)","0","수서경찰서","수서구","","푸른유치원","유치원","서울특별시 강남구 일원로14길 25","127.080851","37.483797"
"2264","MULTIPOINT(964595.417848797 1941516.38754221)","0","수서경찰서","수서구","","자곡초등학교","초등학교","서울특별시 강남구 자곡로 150","127.0996","37.472191"
"2265","MULTIPOINT(965659.465253276 1941995.42870489)","0","수서경찰서","수서구","","세곡햇빛어린이집","어린이집","서울특별시 강남구 자곡로 260","127.111611","37.476549"
"2266","MULTIPOINT(963836.022929885 1941149.76043409)","0","수서경찰서","수서구","","세명초등학교","초등학교","서울특별시 강남구 자곡로 55","127.09103","37.468857"
"2267","MULTIPOINT(958956.931062365 1944306.48872838)","0","수서경찰서","수서구","","역삼어린이집","어린이집","서울특별시 강남구 테헤란로 22길 46","127.035679","37.497106"
"2268","MULTIPOINT(959127.397530306 1945177.79828064)","0","수서경찰서","수서구","","충현어린이집","어린이집","서울특별시 강남구 테헤란로27길 40","127.037559","37.504967"
"2269","MULTIPOINT(960911.477080746 1947130.64073784)","0","강남경찰서","강남구","","튼튼영재어린이집","어린이집","서울특별시 강남구 학동로 101길 26 삼익상가3층","127.05764","37.522646"
"2270","MULTIPOINT(958371.654774746 1945877.62504811)","0","강남경찰서","강남구","","보미나어린이집","어린이집","서울특별시 강남구 학동로 20길 25-9","127.028969","37.511241"
"2271","MULTIPOINT(960010.083046599 1946567.10432101)","0","강남경찰서","강남구","","강남구청어린이집","어린이집","서울특별시 강남구 학동로 426","127.04747","37.517528"
"2272","MULTIPOINT(959098.109603571 1946536.92568647)","0","강남경찰서","강남구","","연화어린이집","어린이집","서울특별시 강남구 학동로 43길 17","127.037152","37.517216"
"2273","MULTIPOINT(961205.401283706 1946850.67755847)","0","강남경찰서","강남구","","봉은초등학교","초등학교","서울특별시 강남구 학동로 610","127.060981","37.520135"
"2274","MULTIPOINT(959926.295511404 1946766.54574249)","0","강남경찰서","강남구","","언북몬테소리어린이집","어린이집","서울특별시 강남구 학동로67길 15","127.046511","37.519322"
"2874","MULTIPOINT(959225.880291865 1962057.04410076)","0","도봉경찰서","도봉구","","다솜","유치원","서울특별시 도봉구 해등로 169","127.03773352","37.6571082049"
"2275","MULTIPOINT(965125.075715301 1940627.59357515)","0","수서경찰서","수서구","","대왕초등학교","초등학교","서울특별시 강남구 헌릉로 618길 8","127.105632","37.4642"
"2276","MULTIPOINT(964357.130906886 1940921.51941694)","0","수서경찰서","수서구","","은곡유치원","유치원","서울특별시 강남구 헌릉로569길 41","127.096934","37.46682"
"2277","MULTIPOINT(962452.511040574 1949891.98142482)","0","광진경찰서","광진구","","어린이회관유치원","유치원","서울특별시 광진구 광나루길 441","127.074938","37.547599"
"2278","MULTIPOINT(963491.283023257 1949536.09357659)","0","광진경찰서","광진구","","현정유치원","유치원","서울특별시 광진구 광나루로 534-1 (구의동)","127.086715","37.544433"
"2279","MULTIPOINT(961193.00565172 1950061.30704031)","0","광진경찰서","광진구","","수정어린이집","어린이집","서울특별시 광진구 광나루로15길 17 (군자동)","127.060671","37.549073"
"2280","MULTIPOINT(962120.220997693 1949375.92449068)","0","광진경찰서","광진구","","구의초등학교","초등학교","서울특별시 광진구 광나루로30길 49","127.071203","37.542934"
"2281","MULTIPOINT(962663.633282424 1949361.0380544)","0","광진경찰서","광진구","","구의병설유치원","유치원","서울특별시 광진구 광나루로30길 49","127.077355","37.542822"
"2282","MULTIPOINT(962889.568748194 1949193.16212283)","0","광진경찰서","광진구","","신나는어린이집","어린이집","서울특별시 광진구 광나루로40길 78 (구의동)","127.079921","37.541318"
"2283","MULTIPOINT(963457.078017799 1948969.86298574)","0","광진경찰서","광진구","","구의3동어린이집","어린이집","서울특별시 광진구 광나루로54길 36 (구의동)","127.086356","37.539328"
"2284","MULTIPOINT(963031.297530606 1948623.1535395)","0","광진경찰서","광진구","","좋은어린이집","어린이집","서울특별시 광진구 구의강변로3길 31 (구의동)","127.081554","37.536186"
"2285","MULTIPOINT(962082.292118082 1950491.44439422)","0","광진경찰서","광진구","","세종초등학교","초등학교","서울특별시 광진구 군자로 114","127.070716","37.552987"
"2286","MULTIPOINT(959160.2220639 1940355.03885097)","0","광진경찰서","광진구","","장안초등학교","초등학교","서울특별시 광진구 군자로 74","127.038198","37.461499"
"2287","MULTIPOINT(961911.133195713 1949533.8701162)","0","광진경찰서","광진구","","화양초등학교","초등학교","서울특별시 광진구 군자로 9","127.068828","37.544349"
"2288","MULTIPOINT(962052.033599821 1950306.63439568)","0","광진경찰서","광진구","","동심유치원","유치원","서울특별시 광진구 군자로12길 46 (군자동 일성아파트단지내)","127.070383","37.55132"
"2289","MULTIPOINT(963111.947996832 1951106.22126726)","0","광진경찰서","광진구","","키즈용맹(구.하은)어린이집","어린이집","서울특별시 광진구 긴고랑로 148 (중곡동)","127.082342","37.55857"
"2290","MULTIPOINT(962756.165352962 1951949.00869431)","0","광진경찰서","광진구","","아이조아유치원","유치원","서울특별시 광진구 긴고랑로 7길 65","127.078271","37.566152"
"2291","MULTIPOINT(962924.862910995 1951834.19997758)","0","광진경찰서","광진구","","중광초등학교","초등학교","서울특별시 광진구 긴고랑로13길 59","127.080187","37.565124"
"2292","MULTIPOINT(961408.14605374 1951971.03304753)","0","광진경찰서","광진구","","미예뜰어린이집","어린이집","서울특별시 광진구 긴고랑로7길 69 (중곡동)","127.063006","37.566295"
"2293","MULTIPOINT(961741.740180411 1948449.92411451)","0","광진경찰서","광진구","","신양초등학교","초등학교","서울특별시 광진구 능동로 42","127.066967","37.534572"
"2294","MULTIPOINT(961672.680284324 1948360.93048555)","0","광진경찰서","광진구","","인애유치원","유치원","서울특별시 광진구 능동로4길 13","127.06619","37.533767"
"2295","MULTIPOINT(961337.702023184 1948031.0852523)","0","광진경찰서","광진구","","으뜸어린이집","어린이집","서울특별시 광진구 능동로4길 88 (자양동)","127.062416","37.53078"
"2296","MULTIPOINT(962807.264339819 1952414.09097303)","0","광진경찰서","광진구","","동서울유치원","유치원","서울특별시 광진구 답십리로78길 26 (중곡동)","127.078826","37.570346"
"2297","MULTIPOINT(961930.854753828 1950636.92291417)","0","광진경찰서","광진구","","선양유치원","유치원","서울특별시 광진구 동일로 256 (군자동)","127.068994","37.554292"
"2298","MULTIPOINT(962738.815150333 1952451.34340251)","0","광진경찰서","광진구","","예아랑어린이집","어린이집","서울특별시 광진구 동일로 456 성수교회 2층 1호(중곡동)","127.078049","37.570679"
"2299","MULTIPOINT(962159.202540347 1952481.37030943)","0","광진경찰서","광진구","","중곡샛별어린이집","어린이집","서울특별시 광진구 동일로 458 (중곡동)","127.071484","37.570926"
