field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,_GC_TYPE,_CLEANADDR,_X,_Y
2022121700100024,2022년 12월 17일 01시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,기타불명,승용,남,51세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022113000100406,2022년 11월 30일 18시,수요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,50세,기타불명,승용,남,29세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022120700100156,2022년 12월 7일 10시,수요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,63세,경상,대,서울특별시 서초구 서초동,127.0162998,37.48845867
2022120800100516,2022년 12월 8일 18시,목요일,대구광역시 북구 금호동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,40세,경상,대,대구광역시 북구 금호동,128.525744,35.90473513
2022123000100569,2022년 12월 30일 19시,금요일,서울특별시 서초구 신원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,남,47세,경상,대,서울특별시 서초구 신원동,127.063971,37.44516352
2022112800100592,2022년 11월 28일 20시,월요일,경상북도 영천시 금호읍,경상사고,0,0,2,0,차대차 - 기타,기타,젖음/습기,비,단일로 - 기타,화물,남,65세,상해없음,승용,남,39세,상해없음,대,경상북도 영천시 금호읍,128.8911377,35.92387802
2022120300100539,2022년 12월 3일 22시,토요일,경기도 용인시 기흥구 고매동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승합,남,59세,경상,대,경기도 용인시 기흥구 고매동,127.1143265,37.22557979
2022121500100014,2022년 12월 15일 00시,목요일,대전광역시 대덕구 상서동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,부상신고,기타불명,기타불명,미분류,기타불명,대,대전광역시 대덕구 상서동,127.4225084,36.42414578
2022120800100269,2022년 12월 8일 12시,목요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41세,상해없음,승용,남,67세,경상,대,충청남도 천안시 동남구 목천읍,127.2176083,36.7887014
2022120900100368,2022년 12월 9일 17시,금요일,대전광역시 대덕구 신대동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승용,여,63세,경상,대,대전광역시 대덕구 신대동,127.415357,36.39330696
2022122200100021,2022년 12월 22일 01시,목요일,충청남도 천안시 서북구 입장면,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,화물,남,40세,상해없음,대,충청남도 천안시 서북구 입장면,127.2256147,36.9142991
2022120500100027,2022년 12월 5일 06시,월요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,58세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022121200100403,2022년 12월 12일 18시,월요일,울산광역시 울주군 삼남읍,중상사고,0,4,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,중상,승용,남,43세,중상,대,울산광역시 울주군 삼남읍,129.0886016,35.53092958
2022121300100005,2022년 12월 13일 00시,화요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,29세,상해없음,승용,여,24세,경상,대,경기도 용인시 기흥구 공세동,127.1122478,37.23813673
2022121800100061,2022년 12월 18일 06시,일요일,대구광역시 동구 도동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,경상,화물,남,39세,상해없음,대,대구광역시 동구 도동,128.6668845,35.92587264
2022120800100164,2022년 12월 8일 09시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,여,54세,경상,대,경기도 오산시 원동,127.0840611,37.14008768
2022120800100384,2022년 12월 8일 15시,목요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,61세,경상,화물,남,29세,경상,대,대구광역시 북구 금호동,128.525744,35.90473513
2022121500100454,2022년 12월 15일 18시,목요일,경기도 화성시 방교동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,73세,경상,대,경기도 화성시 방교동,127.088547,37.17264139
2022121600100245,2022년 12월 16일 13시,금요일,부산광역시 금정구 노포동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,40세,경상,대,부산광역시 금정구 노포동,129.0887511,35.2895645
2022122500100122,2022년 12월 25일 12시,일요일,경기도 성남시 분당구 정자동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,기타불명,승용,남,36세,경상,대,경기도 성남시 분당구 정자동,127.1130301,37.36739999
2022122300100007,2022년 12월 23일 00시,금요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,33세,상해없음,승용,남,57세,중상,대,경기도 성남시 분당구 궁내동,127.091827,37.37017734
2022120100100055,2022년 12월 1일 06시,목요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,기타,기타,단일로 - 기타,승용,남,64세,상해없음,화물,남,67세,중상,대,충청남도 천안시 서북구 입장면,127.2256147,36.9142991
2022121100100176,2022년 12월 11일 13시,일요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,46세,경상,대,경기도 안성시 원곡면,127.146979,37.04738111
2022122700100547,2022년 12월 27일 21시,화요일,대구광역시 북구 조야동,중상사고,0,1,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승합,남,58세,경상,대,대구광역시 북구 조야동,128.5755999,35.91659804
2022122900100395,2022년 12월 29일 17시,목요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,56세,상해없음,승용,남,37세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2.02212E+15,2022년 12월 14일 15시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,남,34세,상해없음,대,경기도 오산시 원동,127.0840611,37.14008768
2022122100100142,2022년 12월 21일 08시,수요일,경상북도 구미시 원평동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,적설,눈,단일로 - 기타,화물,남,23세,중상,승용,여,40세,상해없음,대,경상북도 구미시 원평동,128.3361462,36.12735036
2022121200100418,2022년 12월 12일 18시,월요일,경기도 성남시 분당구 삼평동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,66세,경상,승용,남,43세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022122500100047,2022년 12월 25일 06시,일요일,대구광역시 동구 숙천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,22세,경상,대,대구광역시 동구 숙천동,128.7498826,35.88078977
2022122000100407,2022년 12월 20일 16시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,25세,경상,대,경기도 오산시 원동,127.0840611,37.14008768
2022123100100323,2022년 12월 31일 16시,토요일,경기도 용인시 기흥구 상갈동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,32세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022121700100068,2022년 12월 17일 06시,토요일,충청남도 천안시 서북구 입장면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,71세,상해없음,승용,남,33세,경상,대,충청남도 천안시 서북구 입장면,127.2256147,36.9142991
2.02212E+15,2022년 12월 15일 20시,목요일,대구광역시 북구 동변동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,화물,남,51세,중상,대,대구광역시 북구 동변동,128.6088838,35.92475637
2022120600100166,2022년 12월 6일 09시,화요일,경기도 용인시 수지구 죽전동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,승용,남,24세,경상,대,경기도 용인시 수지구 죽전동,127.1225318,37.32905336
2022121500100113,2022년 12월 15일 08시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승합,남,46세,상해없음,승용,남,40세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2.02212E+15,2022년 12월 24일 12시,토요일,충청북도 청주시 흥덕구 강내면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,31세,경상,대,충청북도 청주시 흥덕구 강내면,127.3572025,36.60410869
2022122100100127,2022년 12월 21일 08시,수요일,충청북도 옥천군 군북면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31세,상해없음,승용,남,54세,중상,대,충청북도 옥천군 군북면,127.566326,36.35306846
2022122200100279,2022년 12월 22일 15시,목요일,경상남도 양산시 동면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,65세,상해없음,승용,여,41세,경상,대,경상남도 양산시 동면,129.0877494,35.32936707
2.02212E+15,2022년 12월 29일 16시,목요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,여,44세,경상,대,충청남도 천안시 서북구 입장면,127.2256147,36.9142991
2022122400100184,2022년 12월 24일 12시,토요일,대구광역시 북구 검단동,경상사고,0,0,4,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,33세,경상,대,대구광역시 북구 검단동,128.6204029,35.91771795
2022122800100497,2022년 12월 28일 19시,수요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,42세,경상,대,경기도 용인시 기흥구 신갈동,127.0993414,37.28104801
2022121800100412,2022년 12월 18일 22시,일요일,경기도 성남시 분당구 백현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,61세,상해없음,승용,남,32세,경상,대,경기도 성남시 분당구 백현동,127.1088691,37.38513292
2.02212E+15,2022년 12월 9일 17시,금요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,54세,상해없음,승용,남,30세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022122600100186,2022년 12월 26일 11시,월요일,경기도 용인시 처인구 남사읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,37세,상해없음,승용,남,50세,경상,대,경기도 용인시 처인구 남사읍,127.1543602,37.13453934
2022122800100533,2022년 12월 28일 20시,수요일,서울특별시 서초구 원지동,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,경상,승용,여,52세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022123000100515,2022년 12월 30일 18시,금요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,80세,경상,대,경기도 안성시 원곡면,127.146979,37.04738111
2022122300100037,2022년 12월 23일 03시,금요일,경기도 성남시 수정구 상적동,중상사고,0,1,1,0,차대차 - 추돌,기타,건조,맑음,기타 - 기타,승용,남,40세,중상,승용,여,38세,경상,대,경기도 성남시 수정구 상적동,127.0644279,37.42771302
2022121300100518,2022년 12월 13일 22시,화요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,적설,눈,단일로 - 기타,승합,남,60세,상해없음,승용,남,23세,경상,대,충청북도 청주시 흥덕구 옥산면,127.3594268,36.68092518
2022122800100213,2022년 12월 28일 12시,수요일,경상북도 김천시 모암동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,28세,중상,대,경상북도 김천시 모암동,128.1258786,36.12389404
2022121700100058,2022년 12월 17일 05시,토요일,경기도 용인시 기흥구 공세동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,화물,남,64세,경상,대,경기도 용인시 기흥구 공세동,127.1122478,37.23813673
