영업상태코드,지역구
1,서울특별시 종로구 연지동 1-24번지 외 1 
1,서울특별시 종로구 묘동 149-1번지 
1,서울특별시 종로구 와룡동 74 지하1층
1,서울특별시 종로구 낙원동 59-5번지 
1,서울특별시 종로구 예지동 184-1번지 
1,"서울특별시 송파구 가락동 77-7 지상2층 201, 202호"
1,서울특별시 종로구 익선동 103-0번지 
1,서울특별시 종로구 낙원동 218-1번지  (3층) 
1,서울특별시 성북구 동선동1가 4-10
1,서울특별시 종로구 낙원동 127-3번지 
1,서울특별시 종로구 묘동 148-1번지 지하1층 
1,서울특별시 종로구 종로6가 242-1번지 한덕빌딩 지하1층 08호
1,서울특별시 종로구 종로5가 116번지 지하1층 
1,서울특별시 종로구 숭인동 1418 지하 1층
1,서울특별시 종로구 관수동 159-2 (지하1층)
1,서울특별시 종로구 낙원동 121-1 
1,서울특별시 종로구 신문로1가 31-0번지 
1,서울특별시 종로구 돈의동 46-1번지 
1,서울특별시 종로구 관철동 18-13 지상5층 
1,서울특별시 종로구 낙원동 243-3번지 (지하1층) 
1,서울특별시 종로구 신문로2가 1-402번지 
1,서울특별시 종로구 낙원동 90-0번지 
1,서울특별시 종로구 낙원동 213-4번지 지상2층 
1,서울특별시 종로구 재동 107-1 
1,서울특별시 종로구 구기동 62-1번지 
1,서울특별시 종로구 돈의동 44-1 지하1층
1,서울특별시 종로구 익선동 137-2번지 
1,서울특별시 종로구 낙원동 110-0번지 
1,서울특별시 종로구 당주동 23-6번지 
1,서울특별시 종로구 낙원동 213-4번지 지상3층 
1,서울특별시 종로구 창신동 207 지하1층
1,서울특별시 종로구 충신동 136-7번지 
1,서울특별시 종로구 구기동 58-1번지 
1,서울특별시 종로구 종로5가 182-22번지 
1,서울특별시 종로구 당주동 41-0번지 지하동 1층호
3,서울특별시 종로구 충신동 69-4번지 
3,서울특별시 종로구 관훈동 197-24번지 
3,서울특별시 종로구 내자동 1-3번지 
3,서울특별시 종로구 낙원동 160-2 160-3 
3,서울특별시 종로구 종로5가 332-7번지 
3,서울특별시 종로구 청진동 140-0번지 
3,서울특별시 종로구 종로5가 193-5번지 
3,서울특별시 종로구 관수동 12번지 
3,서울특별시 종로구 관철동 12-1번지 
3,서울특별시 종로구 충신동 57-4번지 
3,서울특별시 종로구 숭인동 1421-0번지 
3,서울특별시 종로구 와룡동 97-1번지 
3,서울특별시 종로구 낙원동 160-2 
3,서울특별시 종로구 관훈동 197-28번지 백상빌딩지1층3.4호 
3,서울특별시 종로구 창신동 303-0번지 
3,서울특별시 종로구 관철동 12-6번지 
3,서울특별시 종로구 낙원동 58-11번지 
3,서울특별시 종로구 신문로1가 158-0번지 지상1층 
3,서울특별시 종로구 관철동 11-24번지 
3,서울특별시 종로구 창신동 438-17번지 
3,서울특별시 종로구 낙원동 232-0 
3,서울특별시 종로구 종로1가 24-0번지 
3,서울특별시 종로구 종로5가 395-8번지 
3,서울특별시 종로구 효제동 331-0번지 
3,서울특별시 종로구 당주동 167-1번지 
3,서울특별시 종로구 명륜2가 13번지 지상2층 
3,서울특별시 종로구 견지동 68-1번지 
3,서울특별시 종로구 내수동 167-0번지 
3,서울특별시 종로구 관철동 263-0번지 
3,서울특별시 종로구 낙원동 170-0 
3,서울특별시 종로구 청진동 256-1번지 
3,서울특별시 종로구 숭인동 207-26번지 
3,서울특별시 종로구 낙원동 235-5번지 
3,서울특별시 종로구 관수동 14-2번지 
3,서울특별시 종로구 숭인동 201-6번지 
3,서울특별시 종로구 관철동 43-7번지 
3,서울특별시 종로구 구기동 62-2번지 
3,서울특별시 종로구 낙원동 58-11번지 
3,서울특별시 종로구 인사동 155-0번지 
3,서울특별시 종로구 낙원동 221-0번지 
3,서울특별시 종로구 낙원동 177-0번지 
3,서울특별시 종로구 종로5가 138-7번지 
3,서울특별시 종로구 낙원동 173-1번지 
3,서울특별시 종로구 낙원동 136-0번지 
3,서울특별시 종로구 숭인동 207-7번지 
3,서울특별시 종로구 당주동 171번지 
3,서울특별시 종로구 충신동 179-10번지 
1,"서울특별시 종로구 와룡동 88-0번지 89-1,90-3 "
1,서울특별시 종로구 효제동 22-3 
1,서울특별시 종로구 숭인동 310번지 외 3필지(지하1층) 
1,서울특별시 종로구 낙원동 65-1 (지상2층)
1,서울특별시 종로구 낙원동 141번지 
1,서울특별시 종로구 당주동 18번지 
3,서울특별시 종로구 종로6가 128-1번지 
3,서울특별시 종로구 공평동 64-0번지 
3,서울특별시 종로구 낙원동 90-0번지 
3,서울특별시 종로구 종로5가 85-5번지 
3,서울특별시 종로구 구기동 108-1번지 
3,서울특별시 종로구 인의동 73-0번지 
3,서울특별시 종로구 인의동 28-9번지 
3,서울특별시 종로구 돈의동 75-4번지 
3,서울특별시 종로구 당주동 7-1번지 
3,서울특별시 종로구 운니동 65-1번지 
3,서울특별시 종로구 낙원동 132-2번지 
3,서울특별시 종로구 종로5가 193-5 
3,서울특별시 종로구 장사동 22-2번지 
3,서울특별시 종로구 낙원동 196-0번지 지하1층 
3,서울특별시 종로구 종로5가 54-0번지 
3,서울특별시 종로구 당주동 23-6번지 
3,서울특별시 종로구 교북동 10-30번지 
3,서울특별시 종로구 낙원동 92-0번지 
3,서울특별시 종로구 돈의동 51번지 
3,서울특별시 종로구 관철동 12-13번지 
3,서울특별시 종로구 신문로1가 18-1번지 
3,서울특별시 종로구 관수동 155-1번지 
3,서울특별시 종로구 관철동 19-16번지 2층동 
3,서울특별시 종로구 관철동 12-16번지 
3,서울특별시 종로구 체부동 32-2번지 
3,서울특별시 종로구 수송동 46-18번지 
3,서울특별시 종로구 관수동 146-6번지 
3,서울특별시 종로구 관훈동 192-17번지 
3,서울특별시 종로구 청진동 11-6번지 
3,서울특별시 종로구 관철동 12-2번지 
3,서울특별시 종로구 낙원동 196-0번지 
3,서울특별시 종로구 창신동 376-5번지 
3,서울특별시 종로구 창신동 459-25번지 
3,서울특별시 종로구 당주동 2-3번지 
3,서울특별시 종로구 공평동 59-0번지 
3,서울특별시 종로구 견지동 92-1번지 
3,서울특별시 종로구 종로5가 214-1번지 
3,서울특별시 종로구 숭인동 200-20번지 
3,서울특별시 종로구 창신동 378-0번지 
3,서울특별시 종로구 관수동 147-5번지 
3,서울특별시 종로구 당주동 100-0번지 
3,서울특별시 종로구 당주동 168-0번지 
3,서울특별시 종로구 관수동 146-5번지 
3,서울특별시 종로구 공평동 19-0번지 
3,서울특별시 종로구 낙원동 134-2번지 
3,서울특별시 종로구 연지동 246-0번지 
3,서울특별시 종로구 신문로1가 25-0번지 
3,서울특별시 종로구 체부동 32-2 
3,서울특별시 종로구 관수동 145-1번지 
3,서울특별시 종로구 도렴동 117-1번지 지상2층 
3,서울특별시 종로구 낙원동 143-0번지 
3,서울특별시 종로구 종로5가 182-19번지 
3,서울특별시 종로구 낙원동 136-0번지 
3,서울특별시 종로구 창신동 446-5번지 2층 
3,서울특별시 종로구 숭인동 200-36번지 
3,서울특별시 종로구 명륜2가 185-1번지 
3,서울특별시 종로구 관철동 43-11번지 지하동    1호
3,서울특별시 종로구 신문로1가 186-0번지 
3,서울특별시 종로구 종로1가 40-0번지 
3,서울특별시 종로구 인사동 99번지 
3,서울특별시 종로구 종로5가 14-1번지 
3,서울특별시 종로구 숭인동 1413-0번지 
3,서울특별시 종로구 신문로1가 129-6번지 
3,서울특별시 종로구 낙원동 99-1번지 
3,서울특별시 종로구 내자동 1-3번지 
3,서울특별시 종로구 숭인동 1247번지 
3,서울특별시 종로구 운니동 16번지 지하1층 
3,서울특별시 종로구 창신동 438-14번지 
3,서울특별시 종로구 권농동 128번지 (지하1층) 
3,서울특별시 종로구 낙원동 221-0번지 
3,서울특별시 종로구 인사동 99-0번지 
3,서울특별시 종로구 평동 219-0번지 
3,서울특별시 종로구 청진동 129-0번지 
3,서울특별시 종로구 청진동 296-1번지 
3,서울특별시 종로구 장사동 227-1번지 
3,서울특별시 종로구 낙원동 159번지 (지상1층) 
3,서울특별시 종로구 숭인동 252-0번지 
3,서울특별시 종로구 견지동 87-1번지 
3,서울특별시 종로구 동숭동 1-27번지 
3,서울특별시 종로구 도렴동 116-1번지 
3,서울특별시 종로구 견지동 110-7번지 
3,서울특별시 종로구 효제동 175-10번지 
3,서울특별시 종로구 도렴동 117-3번지 
3,서울특별시 종로구 교북동 93-1번지 
3,서울특별시 종로구 낙원동 243-3번지 
3,서울특별시 종로구 청진동 289-1번지 
3,서울특별시 종로구 낙원동 175-0번지 
3,서울특별시 종로구 관수동 147-5번지 
3,서울특별시 종로구 운니동 65-1번지 
3,서울특별시 종로구 낙원동 214-0번지 
3,서울특별시 종로구 와룡동 168-1번지 
3,서울특별시 종로구 구기동 62-1번지 
3,서울특별시 종로구 효제동 320-6번지 
3,서울특별시 종로구 재동 92-0번지 
3,서울특별시 종로구 신문로2가 1-400번지 
3,서울특별시 종로구 창신동 459-25번지 
3,서울특별시 종로구 원남동 282번지 
3,서울특별시 종로구 견지동 68-1번지 
3,서울특별시 종로구 종로6가 155-1번지 
3,서울특별시 종로구 종로5가 62-1번지 
3,서울특별시 종로구 낙원동 141-0번지 
3,서울특별시 종로구 명륜2가 167-6번지 
3,서울특별시 종로구 숭인동 280-0번지 
3,서울특별시 종로구 명륜4가 118-9번지 
3,서울특별시 종로구 당주동 3-2번지 지상2층 
3,서울특별시 종로구 공평동 19-0번지 
3,서울특별시 종로구 충신동 57-4번지 
3,서울특별시 종로구 구기동 63-0번지 지하1층 
3,서울특별시 종로구 당주동 171-0번지 
3,서울특별시 종로구 공평동 60-0번지 
3,서울특별시 종로구 숭인동 1404번지 지하1층 
3,서울특별시 종로구 낙원동 213-2번지 지상2층 
3,서울특별시 종로구 청진동 2-4번지 지상2층 
3,서울특별시 종로구 관철동 7-17번지 
3,서울특별시 종로구 낙원동 160-2번지 
3,서울특별시 종로구 묘동 153-1 
3,서울특별시 종로구 낙원동 161-0번지 
3,서울특별시 종로구 당주동 20-1번지 
3,서울특별시 종로구 종로5가 38-1번지 
3,서울특별시 종로구 당주동 19-0번지 삼한빌딩 1층  동  호
3,서울특별시 종로구 신문로1가 2번지 
3,서울특별시 종로구 당주동 171-0번지 
3,서울특별시 종로구 낙원동 161-0번지 
3,서울특별시 종로구 숭인동 200-36번지 
3,서울특별시 종로구 종로5가 246-5번지 
3,서울특별시 종로구 당주동 30-0번지 
3,서울특별시 종로구 낙원동 173-1번지 
3,서울특별시 종로구 청진동 6-0번지 
3,서울특별시 종로구 관철동 12-1번지 
3,서울특별시 종로구 낙원동 136-0번지 
3,서울특별시 종로구 관철동 12-1번지 
3,서울특별시 종로구 숭인동 217-1번지 
3,서울특별시 종로구 원남동 189-12번지 
3,서울특별시 종로구 묘동 153-1번지 
3,서울특별시 종로구 운니동 65-1번지 지하동 1층호
3,서울특별시 종로구 낙원동 90-0번지 
3,서울특별시 종로구 효제동 320-6번지 
3,서울특별시 종로구 창신동 315-1번지 
3,서울특별시 종로구 관수동 13-2번지 
3,서울특별시 종로구 청진동 256-1번지 지상2층 
3,서울특별시 종로구 수송동 129-1번지 1층 
3,서울특별시 종로구 종로6가 242-1번지 
3,서울특별시 종로구 관철동 14-3번지  (지하1층) 
3,서울특별시 종로구 창신동 207번지 지하1층 
3,서울특별시 종로구 관철동 263-0 
3,서울특별시 종로구 신문로1가 8-1번지 
3,서울특별시 종로구 구기동 62-1번지 
3,서울특별시 종로구 낙원동 127-3번지 
3,서울특별시 종로구 세종로 173-1번지 
3,서울특별시 종로구 종로4가 141-1번지 
3,서울특별시 종로구 창신동 4764-6번지 지하동 1층호
3,서울특별시 종로구 관철동 12-12번지 
3,서울특별시 종로구 관철동 12-6번지 
3,서울특별시 종로구 낙원동 136-0번지 
3,서울특별시 종로구 종로2가 8-4번지 
3,서울특별시 종로구 인사동 20-0번지 
3,서울특별시 종로구 견지동 110-54번지 
3,서울특별시 종로구 구기동 62-1번지 0동 
3,서울특별시 종로구 익선동 53번지 
3,서울특별시 종로구 숭인동 201-10번지 지하1층 
3,서울특별시 종로구 운니동 65-1 
3,서울특별시 종로구 장사동 2번지 
3,서울특별시 종로구 관철동 15-1번지 지상5층 
3,서울특별시 종로구 관철동 11-14번지 3층 
3,서울특별시 종로구 관수동 159-2번지 
3,서울특별시 종로구 숭인동 228-15번지 
3,서울특별시 종로구 숭인동 164-1번지 
3,서울특별시 종로구 서린동 145-1번지 
3,서울특별시 종로구 관철동 11-18번지 (빌딩지상2층) 
3,서울특별시 종로구 숭인동 217-20번지 외1필지 
3,서울특별시 종로구 인사동 87번지 지하1층 
3,서울특별시 종로구 적선동 29번지 지하1층 
3,서울특별시 종로구 당주동 42-2번지 
3,서울특별시 종로구 관철동 43-13번지 5층 
3,서울특별시 종로구 낙원동 121-1번지 
3,서울특별시 종로구 수송동 71-2번지 
3,서울특별시 종로구 종로6가 124-1번지 
3,서울특별시 종로구 와룡동 97-1번지 
3,서울특별시 종로구 관훈동 119-0번지 지하동 1층호
3,서울특별시 종로구 숭인동 1405-0번지 
3,서울특별시 종로구 돈의동 137-9번지 
3,서울특별시 종로구 낙원동 243-3번지 
3,서울특별시 종로구 익선동 93-0번지 
3,서울특별시 종로구 종로6가 150-3번지 지하1층 
3,서울특별시 종로구 와룡동 113-1번지 
3,서울특별시 종로구 종로5가 59-1번지 
3,서울특별시 종로구 견지동 65-1번지 
3,서울특별시 종로구 연지동 170-0번지 
3,서울특별시 종로구 신문로1가 171-5번지 
3,서울특별시 종로구 청진동 11-6번지 
3,서울특별시 종로구 돈의동 44-1번지 
3,서울특별시 종로구 관수동 154-1번지 
3,서울특별시 종로구 낙원동 243-1번지 
