사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat(위도),lon(경도)
2017031500100108.0,2017년 3월 15일 08시,수요일,서울특별시 중랑구 신내동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,남,9세,경상,37.58916223454335,127.02126706823306
2017031500100315.0,2017년 3월 15일 14시,수요일,서울특별시 서대문구 북가좌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,9세,경상,37.60652909699964,127.10067766057608
2017031500100345.0,2017년 3월 15일 15시,수요일,서울특별시 강서구 등촌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,9세,경상,37.57805668640504,126.90959283604148
2017031600100166.0,2017년 3월 16일 10시,목요일,서울특별시 양천구 신월동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,1세,부상신고,37.55565028725082,126.8596370601588
2017031600100298.0,2017년 3월 16일 15시,목요일,서울특별시 성북구 돈암동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,27세,상해없음,보행자,여,8세,경상,37.52262678066253,126.83389098631598
2017031600100332.0,2017년 3월 16일 16시,목요일,서울특별시 송파구 방이동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,8세,경상,37.5992167063607,127.0179400756584
2017031600100525.0,2017년 3월 16일 22시,목요일,서울특별시 강남구 대치동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,12세,경상,37.5158474444983,127.11526085317976
2017031700100183.0,2017년 3월 17일 10시,금요일,서울특별시 강서구 화곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,53세,상해없음,보행자,여,5세,경상,37.50392323451596,127.06118454743655
2017031700100548.0,2017년 3월 17일 21시,금요일,서울특별시 도봉구 창동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,12세,중상,37.5521002837279,126.8499765129989
2017031700100619.0,2017년 3월 17일 23시,금요일,서울특별시 성북구 하월곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,남,10세,중상,37.64329363854053,127.0385799489383
2017031800100410.0,2017년 3월 18일 17시,토요일,서울특별시 강남구 역삼동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,기타불명,보행자,여,7세,경상,37.60250146442107,127.03921719926564
2017031900100149.0,2017년 3월 19일 10시,일요일,서울특별시 송파구 방이동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,보행자,남,10세,경상,37.50154581912279,127.02672583982846
2017031900100217.0,2017년 3월 19일 13시,일요일,서울특별시 서초구 우면동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,4세,경상,37.51201841175503,127.121379421035
2017031900100299.0,2017년 3월 19일 16시,일요일,서울특별시 광진구 중곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,12세,경상,37.46277915609029,127.02694768419124
2017031900100374.0,2017년 3월 19일 19시,일요일,서울특별시 광진구 화양동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,6세,중상,37.56903370357698,127.08008734257902
2017032100100342.0,2017년 3월 21일 16시,화요일,서울특별시 강서구 화곡동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,보행자,여,27세,경상,37.54098144631497,127.0694684633648
2017032200100278.0,2017년 3월 22일 14시,수요일,서울특별시 강서구 염창동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,72세,상해없음,보행자,여,5세,경상,37.53425022761618,126.84772064446294
2017032200100436.0,2017년 3월 22일 19시,수요일,서울특별시 광진구 군자동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,5세,중상,37.551764099220215,126.87111597196066
2017032300100236.0,2017년 3월 23일 13시,목요일,서울특별시 금천구 가산동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,화물,남,40세,상해없음,보행자,남,90세 이상,중상,37.55152459229026,127.07120789201213
2017032300100291.0,2017년 3월 23일 15시,목요일,서울특별시 송파구 석촌동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,43세,상해없음,보행자,여,4세,중상,37.46630933823355,126.8887383205046
2017032300100359.0,2017년 3월 23일 17시,목요일,서울특별시 양천구 신월동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,기타불명,보행자,남,9세,부상신고,37.50065659420655,127.1034709309034
2017032600100208.0,2017년 3월 26일 14시,일요일,서울특별시 은평구 역촌동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,신호위반,건조,흐림,교차로 - 교차로안,원동기,남,21세,상해없음,보행자,여,11세,중상,37.53398381727303,126.82912679630572
2017032700100092.0,2017년 3월 27일 08시,월요일,서울특별시 영등포구 도림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,보행자,남,9세,경상,37.604645501816286,126.9112520601727
2017032700100281.0,2017년 3월 27일 15시,월요일,서울특별시 마포구 아현동,중상사고,0.0,1.0,0.0,1.0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,화물,남,48세,상해없음,보행자,여,39세,부상신고,37.50869179430058,126.89942464634986
2017032700100283.0,2017년 3월 27일 15시,월요일,서울특별시 강서구 마곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,11세,경상,37.55402555929323,126.95234001187085
2017032700100285.0,2017년 3월 27일 15시,월요일,서울특별시 양천구 신월동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,64세,상해없음,보행자,여,8세,중상,37.563284539195074,126.8209041660646
2017033000100119.0,2017년 3월 30일 08시,목요일,서울특별시 동대문구 답십리동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,44세,상해없음,보행자,여,8세,경상,37.52306246397954,126.84085824411478
2017033000100334.0,2017년 3월 30일 16시,목요일,서울특별시 성동구 상왕십리동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,기타,기타,맑음,기타 - 기타,승용,남,53세,상해없음,보행자,남,8세,중상,37.57029089674315,127.0638755985878
2017033000100475.0,2017년 3월 30일 20시,목요일,서울특별시 강서구 화곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,여,12세,경상,37.567555810799846,127.02544790909636
2017033100100399.0,2017년 3월 31일 17시,금요일,서울특별시 송파구 삼전동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,12세,경상,37.535665979172585,126.86269425440176
2017040100100251.0,2017년 4월 1일 13시,토요일,서울특별시 송파구 오금동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,여,10세,경상,37.50214068337843,127.0919570112214
2017040200100250.0,2017년 4월 2일 14시,일요일,서울특별시 종로구 소격동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,남,7세,경상,37.50891643186811,127.1294964647251
2017040200100314.0,2017년 4월 2일 16시,일요일,서울특별시 금천구 독산동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,10세,중상,37.5798883050821,126.98096253909164
2017040400100089.0,2017년 4월 4일 08시,화요일,서울특별시 강남구 삼성동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,여,6세,경상,37.46961106579095,126.90160339988442
2017040400100132.0,2017년 4월 4일 09시,화요일,서울특별시 종로구 신영동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,7세,중상,37.5175400344888,127.062881442294
2017040400100239.0,2017년 4월 4일 13시,화요일,서울특별시 송파구 마천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,여,9세,경상,37.60139903644662,126.96188287296911
2017040500100101.0,2017년 4월 5일 08시,수요일,서울특별시 중랑구 중화동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,60세,상해없음,보행자,남,9세,중상,37.49440131100011,127.155236437806
2017040600100388.0,2017년 4월 6일 16시,목요일,서울특별시 서초구 반포동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,11세,경상,37.59770411197376,127.07967705217858
2017040600100417.0,2017년 4월 6일 17시,목요일,서울특별시 성북구 동소문동6가,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,10세,중상,37.50109428933521,127.01102548474182
2017040700100406.0,2017년 4월 7일 17시,금요일,서울특별시 노원구 중계동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,32세,상해없음,보행자,여,6세,경상,37.59215726537604,127.01308088587436
2017040700100445.0,2017년 4월 7일 18시,금요일,서울특별시 강동구 둔촌동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,5세,중상,37.64040424628474,127.0632846998647
2017040700100522.0,2017년 4월 7일 20시,금요일,서울특별시 중구 광희동2가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,여,3세,경상,37.53124012947635,127.14317156656136
2017040800100226.0,2017년 4월 8일 11시,토요일,서울특별시 마포구 상암동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31세,기타불명,보행자,남,7세,중상,37.56415391593432,127.00692228869508
2017040800100251.0,2017년 4월 8일 12시,토요일,서울특별시 강서구 화곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,26세,상해없음,보행자,남,7세,중상,37.57519307858383,126.89586726723846
2017040900100285.0,2017년 4월 9일 16시,일요일,서울특별시 강서구 공항동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,남,6세,중상,37.54261214604388,126.8440028446525
2017041000100313.0,2017년 4월 10일 14시,월요일,서울특별시 강남구 개포동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,7세,경상,37.56751021946756,126.81438877162924
2017041000100390.0,2017년 4월 10일 16시,월요일,서울특별시 강남구 대치동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,12세,경상,37.49490821827786,127.07811575249823
2017041000100505.0,2017년 4월 10일 19시,월요일,서울특별시 노원구 하계동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,여,10세,경상,37.489555736706095,127.05881394314642
2017041100100126.0,2017년 4월 11일 08시,화요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,보행자,여,11세,경상,37.63593024578889,127.07470153948655
2017041200100295.0,2017년 4월 12일 15시,수요일,서울특별시 영등포구 영등포동5가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,69세,상해없음,보행자,여,6세,경상,37.54414537103937,126.86898390266444
2017041200100371.0,2017년 4월 12일 17시,수요일,서울특별시 강서구 내발산동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,9세,경상,37.52266576857179,126.90536710886036
