사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,고속도로명
2022040800100287,2022년 4월 8일 14시,금요일,충청남도 당진시 신평면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,여,41세,경상,서해안고속도로
2022040800100616,2022년 4월 8일 20시,금요일,경기도 광명시 일직동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,31세,경상,서해안고속도로
2022041000100173,2022년 4월 10일 13시,일요일,충청남도 당진시 송악읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,29세,경상,서해안고속도로
2022041100100304,2022년 4월 11일 14시,월요일,충청남도 보령시 천북면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,중상,특수,남,65세,상해없음,서해안고속도로
2022041500100237,2022년 4월 15일 12시,금요일,경기도 안산시 상록구 장하동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,41세,경상,서해안고속도로
2022041500100288,2022년 4월 15일 14시,금요일,경기도 안산시 상록구 건건동,경상사고,0,0,1,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,43세,부상신고,서해안고속도로
2022041500100518,2022년 4월 15일 19시,금요일,경기도 화성시 팔탄면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,41세,경상,서해안고속도로
2022041500100612,2022년 4월 15일 22시,금요일,경기도 화성시 팔탄면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,55세,상해없음,승용,남,45세,경상,서해안고속도로
2022041600100136,2022년 4월 16일 10시,토요일,경기도 화성시 향남읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,화물,남,61세,경상,서해안고속도로
2022041700100453,2022년 4월 17일 21시,일요일,경기도 안양시 만안구 박달동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,37세,경상,서해안고속도로
2022042000100258,2022년 4월 20일 12시,수요일,경기도 화성시 팔탄면,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,경상,승용,여,31세,경상,서해안고속도로
2022042100100060,2022년 4월 21일 07시,목요일,충청남도 당진시 송악읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,21세,경상,서해안고속도로
2022042100100149,2022년 4월 21일 10시,목요일,경기도 평택시 포승읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51세,상해없음,승용,여,41세,경상,서해안고속도로
2022042200100213,2022년 4월 22일 12시,금요일,전라남도 무안군 일로읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,상해없음,특수,남,53세,경상,서해안고속도로
2022042200100315,2022년 4월 22일 15시,금요일,경기도 안양시 만안구 박달동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,화물,남,24세,경상,서해안고속도로
2022042200100502,2022년 4월 22일 20시,금요일,경기도 화성시 팔탄면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,경상,승용,남,29세,상해없음,서해안고속도로
2022042600100046,2022년 4월 26일 03시,화요일,경기도 안산시 상록구 팔곡이동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,42세,중상,,,,,서해안고속도로
2022042700100158,2022년 4월 27일 09시,수요일,경기도 안양시 만안구 석수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 교량,화물,남,69세,상해없음,승용,남,45세,경상,서해안고속도로
2022042700100283,2022년 4월 27일 13시,수요일,경기도 안양시 만안구 석수동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,화물,남,54세,경상,서해안고속도로
2022042700100516,2022년 4월 27일 19시,수요일,경기도 안산시 상록구 부곡동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 교량,승용,남,21세,상해없음,승용,남,33세,경상,서해안고속도로
2022042900100506,2022년 4월 29일 18시,금요일,경기도 시흥시 조남동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,남,21세,경상,서해안고속도로
2022050100100297,2022년 5월 1일 16시,일요일,충청남도 당진시 송악읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,여,54세,경상,서해안고속도로
2022050200100171,2022년 5월 2일 10시,월요일,경기도 화성시 비봉면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,57세,상해없음,화물,남,45세,중상,서해안고속도로
2022050300100578,2022년 5월 3일 21시,화요일,경기도 군포시 둔대동,사망사고,1,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,36세,부상신고,화물,남,62세,경상,서해안고속도로
2022050300100611,2022년 5월 3일 23시,화요일,충청남도 홍성군 은하면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,화물,남,44세,경상,서해안고속도로
2022050400100052,2022년 5월 4일 05시,수요일,충청남도 홍성군 갈산면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,40세,경상,승용,남,67세,사망,서해안고속도로
2022050400100399,2022년 5월 4일 15시,수요일,충청남도 서천군 비인면,중상사고,0,3,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,경상,승용,남,48세,상해없음,서해안고속도로
2022050500100041,2022년 5월 5일 02시,목요일,경기도 시흥시 조남동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,31세,상해없음,승용,남,38세,경상,서해안고속도로
2022050500100522,2022년 5월 5일 22시,목요일,충청남도 당진시 신평면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승합,남,41세,경상,서해안고속도로
2022050600100184,2022년 5월 6일 11시,금요일,경기도 화성시 팔탄면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,56세,상해없음,보행자,여,54세,경상,서해안고속도로
2022051000100274,2022년 5월 10일 12시,화요일,경기도 시흥시 목감동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,기타불명,승용,여,51세,경상,서해안고속도로
2022051300100044,2022년 5월 13일 06시,금요일,충청남도 서산시 운산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,59세,상해없음,화물,남,75세,상해없음,서해안고속도로
2022051400100197,2022년 5월 14일 11시,토요일,충청남도 홍성군 은하면,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,49세,경상,서해안고속도로
2022051400100268,2022년 5월 14일 13시,토요일,경기도 화성시 팔탄면,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,기타불명,승용,남,53세,중상,서해안고속도로
2022051400100274,2022년 5월 14일 13시,토요일,충청남도 보령시 남곡동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,부상신고,승용,남,39세,상해없음,서해안고속도로
2022051500100322,2022년 5월 15일 16시,일요일,경기도 화성시 팔탄면,경상사고,0,0,5,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,28세,경상,서해안고속도로
2022051600100009,2022년 5월 16일 01시,월요일,경기도 화성시 팔탄면,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,23세,경상,서해안고속도로
2022051800100423,2022년 5월 18일 17시,수요일,경기도 화성시 매송면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,35세,경상,서해안고속도로
2022052100100569,2022년 5월 21일 21시,토요일,경기도 안산시 상록구 장하동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 고가도로위,승용,남,38세,상해없음,승용,남,33세,경상,서해안고속도로
2022052200100038,2022년 5월 22일 03시,일요일,전라북도 고창군 고창읍,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,41세,상해없음,화물,남,58세,경상,서해안고속도로
2022052200100348,2022년 5월 22일 17시,일요일,충청남도 당진시 송악읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,58세,경상,서해안고속도로
2022052300100261,2022년 5월 23일 12시,월요일,경기도 안양시 만안구 석수동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,36세,상해없음,승용,남,56세,경상,서해안고속도로
2022052300100354,2022년 5월 23일 15시,월요일,전라북도 군산시 대야면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,남,40세,경상,서해안고속도로
2022052500100093,2022년 5월 25일 08시,수요일,경기도 평택시 포승읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,43세,상해없음,화물,남,35세,경상,서해안고속도로
2022052600100072,2022년 5월 26일 06시,목요일,충청남도 당진시 송산면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승합,남,22세,상해없음,승용,남,67세,상해없음,서해안고속도로
2022052700100242,2022년 5월 27일 12시,금요일,경기도 평택시 포승읍,중상사고,0,3,5,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,72세,경상,서해안고속도로
2022052700100591,2022년 5월 27일 19시,금요일,경기도 안산시 상록구 장하동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 교량,승용,여,23세,상해없음,승용,여,25세,경상,서해안고속도로
2022052800100362,2022년 5월 28일 15시,토요일,충청남도 당진시 송악읍,중상사고,0,2,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,58세,경상,승용,남,65세,중상,서해안고속도로
2022052800100518,2022년 5월 28일 19시,토요일,경기도 시흥시 조남동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,50세,중상,서해안고속도로
2022052900100144,2022년 5월 29일 11시,일요일,경기도 평택시 포승읍,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승합,남,63세,경상,서해안고속도로
2022053000100040,2022년 5월 30일 07시,월요일,전라남도 함평군 함평읍,사망사고,1,0,1,0,차량단독 - 공작물충돌,기타,젖음/습기,비,기타 - 기타,화물,남,54세,사망,,,,,서해안고속도로
2022060100100105,2022년 6월 1일 07시,수요일,경기도 안산시 상록구 부곡동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,49세,경상,서해안고속도로
2022060100100342,2022년 6월 1일 15시,수요일,전라남도 함평군 함평읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,24세,기타불명,화물,남,40세,중상,서해안고속도로
2022060500100025,2022년 6월 5일 01시,일요일,서울특별시 금천구 시흥동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,43세,경상,서해안고속도로
2022060500100174,2022년 6월 5일 13시,일요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,26세,경상,서해안고속도로
2022060500100247,2022년 6월 5일 15시,일요일,경기도 안산시 상록구 장하동,중상사고,0,1,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,승용,남,52세,중상,서해안고속도로
2022060600100298,2022년 6월 6일 16시,월요일,충청남도 당진시 송악읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,46세,중상,서해안고속도로
2022061000100173,2022년 6월 10일 10시,금요일,경기도 안산시 상록구 팔곡일동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,59세,경상,화물,남,58세,부상신고,서해안고속도로
2022061000100237,2022년 6월 10일 12시,금요일,전라남도 무안군 몽탄면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,46세,사망,화물,남,34세,상해없음,서해안고속도로
2022061000100398,2022년 6월 10일 16시,금요일,경기도 안산시 상록구 장하동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,22세,경상,서해안고속도로
2022061200100170,2022년 6월 12일 13시,일요일,경기도 화성시 매송면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,26세,상해없음,승용,남,27세,경상,서해안고속도로
2022061800100228,2022년 6월 18일 12시,토요일,경기도 평택시 포승읍,중상사고,0,1,2,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,여,58세,중상,서해안고속도로
2022062000100597,2022년 6월 20일 22시,월요일,전라북도 군산시 임피면,사망사고,1,2,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41세,경상,화물,남,59세,중상,서해안고속도로
2022062000100614,2022년 6월 20일 23시,월요일,경기도 안산시 상록구 부곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,67세,경상,서해안고속도로
2022062100100503,2022년 6월 21일 19시,화요일,경기도 안산시 상록구 팔곡일동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,32세,경상,서해안고속도로
