사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
뺑소니사고,2020010100100137,2020년 1월 1일 11시,수요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,자전거,남,77세,중상
뺑소니사고,2020010100100261,2020년 1월 1일 18시,수요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,18세,경상
뺑소니사고,2020010300100039,2020년 1월 3일 04시,금요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,이륜,여,32세,경상
뺑소니사고,2020010300100524,2020년 1월 3일 20시,금요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,여,26세,경상
뺑소니사고,2020010300100554,2020년 1월 3일 21시,금요일,부산광역시 금정구 구서동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,27세,상해없음,보행자,남,36세,경상
뺑소니사고,2020010300100596,2020년 1월 3일 23시,금요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,41세,경상
뺑소니사고,2020010400100058,2020년 1월 4일 04시,토요일,부산광역시 부산진구 부전동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,승용,남,43세,중상
뺑소니사고,2020010500100149,2020년 1월 5일 12시,일요일,부산광역시 북구 덕천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,승용,여,48세,상해없음
뺑소니사고,2020010600100632,2020년 1월 6일 22시,월요일,부산광역시 중구 보수동2가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,73세,상해없음,이륜,남,37세,중상
뺑소니사고,2020010700100652,2020년 1월 7일 21시,화요일,부산광역시 동래구 온천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,64세,상해없음,승용,남,41세,경상
뺑소니사고,2020010800100522,2020년 1월 8일 20시,수요일,부산광역시 서구 충무동1가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,59세,상해없음,보행자,여,73세,중상
뺑소니사고,2020010800100574,2020년 1월 8일 22시,수요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,15세,중상
뺑소니사고,2020010900100122,2020년 1월 9일 09시,목요일,부산광역시 금정구 청룡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,61세,상해없음,보행자,남,46세,경상
뺑소니사고,2020010900100318,2020년 1월 9일 16시,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,67세,상해없음,보행자,남,60세,경상
뺑소니사고,2020011000100058,2020년 1월 10일 06시,금요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,58세,중상
뺑소니사고,2020011000100594,2020년 1월 10일 22시,금요일,부산광역시 사하구 장림동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,40세,경상
뺑소니사고,2020011200100182,2020년 1월 12일 14시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,68세,경상
뺑소니사고,2020011300100252,2020년 1월 13일 14시,월요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,63세,상해없음,승용,남,31세,경상
뺑소니사고,2020011400100018,2020년 1월 14일 01시,화요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,18세,상해없음,승용,남,59세,경상
뺑소니사고,2.02001E+15,2020년 1월 14일 07시,화요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승합,남,48세,경상
뺑소니사고,2020011600100117,2020년 1월 16일 09시,목요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,기타불명,보행자,여,57세,경상
뺑소니사고,2020011600100543,2020년 1월 16일 20시,목요일,부산광역시 부산진구 초읍동,경상사고,0,0,3,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,승용,남,61세,경상
뺑소니사고,2.02001E+15,2020년 1월 17일 07시,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,61세,상해없음,승용,남,70세,경상
뺑소니사고,2020011800100074,2020년 1월 18일 06시,토요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,72세,상해없음,승용,남,41세,경상
뺑소니사고,2020011900100191,2020년 1월 19일 13시,일요일,부산광역시 금정구 회동동,부상신고사고,0,0,0,3,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,건설기계,남,63세,상해없음,승용,남,49세,부상신고
뺑소니사고,2020012000100217,2020년 1월 20일 11시,월요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,75세,상해없음,보행자,여,50세,경상
뺑소니사고,2020012000100293,2020년 1월 20일 13시,월요일,부산광역시 중구 남포동4가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,남,26세,상해없음,보행자,남,53세,중상
뺑소니사고,2020012000100337,2020년 1월 20일 14시,월요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,남,68세,경상
뺑소니사고,2.02001E+15,2020년 1월 21일 18시,화요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,22세,상해없음,보행자,여,20세,경상
뺑소니사고,2020012300100115,2020년 1월 23일 08시,목요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 고가도로위,승용,남,29세,상해없음,승용,남,44세,경상
뺑소니사고,2020012400100282,2020년 1월 24일 16시,금요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,60세,경상
뺑소니사고,2020012400100324,2020년 1월 24일 18시,금요일,부산광역시 북구 만덕동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,76세,경상
뺑소니사고,2020012600100045,2020년 1월 26일 05시,일요일,부산광역시 동래구 낙민동,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,화물,남,59세,중상
뺑소니사고,2.02001E+15,2020년 1월 26일 15시,일요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,47세,기타불명,승용,남,46세,경상
뺑소니사고,2020012600100185,2020년 1월 26일 16시,일요일,부산광역시 연제구 연산동,중상사고,0,3,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,61세,상해없음
뺑소니사고,2020012800100237,2020년 1월 28일 13시,화요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,29세,경상
뺑소니사고,2020012900100368,2020년 1월 29일 18시,수요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,52세,기타불명,승합,남,52세,경상
뺑소니사고,2020020100100202,2020년 2월 1일 13시,토요일,부산광역시 부산진구 범천동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,50세,기타불명,승용,남,67세,경상
뺑소니사고,2020020100100411,2020년 2월 1일 21시,토요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,여,38세,경상
뺑소니사고,2020020200100077,2020년 2월 2일 07시,일요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,기타불명,승용,남,70세,경상
뺑소니사고,2020020400100096,2020년 2월 4일 08시,화요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,70세,상해없음,보행자,여,36세,경상
뺑소니사고,2020020500100347,2020년 2월 5일 15시,수요일,부산광역시 부산진구 전포동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,73세,기타불명,승용,여,51세,경상
뺑소니사고,2020020600100001,2020년 2월 6일 00시,목요일,부산광역시 남구 용당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,45세,경상
뺑소니사고,2020020600100112,2020년 2월 6일 08시,목요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,보행자,여,58세,중상
뺑소니사고,2020020700100155,2020년 2월 7일 09시,금요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,60세,경상
뺑소니사고,2020020700100633,2020년 2월 7일 21시,금요일,부산광역시 동구 초량동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,여,23세,경상
뺑소니사고,2020020800100042,2020년 2월 8일 02시,토요일,부산광역시 해운대구 좌동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,36세,경상
뺑소니사고,2020020800100305,2020년 2월 8일 15시,토요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,이륜,남,42세,경상
뺑소니사고,2020021000100166,2020년 2월 10일 09시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,34세,경상
뺑소니사고,2020021000100305,2020년 2월 10일 13시,월요일,부산광역시 사상구 삼락동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,68세,상해없음,승합,남,25세,중상
뺑소니사고,2.02002E+15,2020년 2월 10일 15시,월요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,남,64세,경상
뺑소니사고,2.02002E+15,2020년 2월 12일 18시,수요일,부산광역시 서구 동대신동3가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,68세,상해없음,이륜,남,46세,경상
뺑소니사고,2020021200100421,2020년 2월 12일 18시,수요일,부산광역시 서구 암남동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,59세,상해없음,보행자,남,28세,경상
뺑소니사고,2020021300100045,2020년 2월 13일 06시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,승합,남,52세,경상
뺑소니사고,2020021300100183,2020년 2월 13일 11시,목요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,30세,경상
뺑소니사고,2020021300100212,2020년 2월 13일 12시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,여,61세,경상
뺑소니사고,2020021400100022,2020년 2월 14일 02시,금요일,부산광역시 북구 만덕동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,승용,남,65세,경상
뺑소니사고,2020021400100249,2020년 2월 14일 13시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,68세,상해없음,보행자,여,7세,경상
뺑소니사고,2020021400100649,2020년 2월 14일 23시,금요일,부산광역시 수영구 광안동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,승용,남,63세,경상
뺑소니사고,2.02002E+15,2020년 2월 15일 21시,토요일,부산광역시 연제구 연산동,중상사고,0,2,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,62세,경상
뺑소니사고,2020021600100009,2020년 2월 16일 00시,일요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,이륜,남,52세,경상
뺑소니사고,2020021600100455,2020년 2월 16일 21시,일요일,부산광역시 기장군 철마면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,승용,남,71세,중상
뺑소니사고,2.02002E+15,2020년 2월 17일 18시,월요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,이륜,남,27세,경상
뺑소니사고,2.02002E+15,2020년 2월 19일 13시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,47세,상해없음,보행자,여,65세,경상
뺑소니사고,2020022100100023,2020년 2월 21일 01시,금요일,부산광역시 남구 문현동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,46세,중상
뺑소니사고,2020022100100383,2020년 2월 21일 16시,금요일,부산광역시 동래구 명륜동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,기타불명,승용,남,39세,경상
뺑소니사고,2020022100100599,2020년 2월 21일 21시,금요일,부산광역시 수영구 수영동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,55세,상해없음,보행자,여,30세,중상
뺑소니사고,2020022200100421,2020년 2월 22일 20시,토요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,남,21세,경상
뺑소니사고,2020022300100056,2020년 2월 23일 07시,일요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,59세,경상
뺑소니사고,2020022300100344,2020년 2월 23일 22시,일요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세,상해없음,승용,남,57세,경상
뺑소니사고,2020022600100117,2020년 2월 26일 09시,수요일,부산광역시 사상구 삼락동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,67세,상해없음,화물,남,56세,중상
뺑소니사고,2020022600100226,2020년 2월 26일 14시,수요일,부산광역시 금정구 남산동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,흐림,단일로 - 기타,승용,남,72세,상해없음,보행자,여,57세,경상
뺑소니사고,2020022600100317,2020년 2월 26일 18시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,23세,경상
뺑소니사고,2020022800100001,2020년 2월 28일 00시,금요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,61세,경상
뺑소니사고,2020022900100379,2020년 2월 29일 22시,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,39세,경상
뺑소니사고,2020030200100304,2020년 3월 2일 17시,월요일,부산광역시 사상구 덕포동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,보행자,남,43세,경상
뺑소니사고,2020030500100232,2020년 3월 5일 14시,목요일,부산광역시 부산진구 초읍동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,여,71세,경상
뺑소니사고,2020030600100494,2020년 3월 6일 20시,금요일,부산광역시 금정구 금사동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,여,57세,경상
뺑소니사고,2020030700100165,2020년 3월 7일 12시,토요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,45세,상해없음,이륜,남,30세,경상
뺑소니사고,2020030700100256,2020년 3월 7일 16시,토요일,부산광역시 금정구 구서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,49세,상해없음,이륜,남,32세,경상
뺑소니사고,2020030800100238,2020년 3월 8일 17시,일요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,원동기,남,15세,상해없음,보행자,여,66세,경상
뺑소니사고,2.02003E+15,2020년 3월 9일 08시,월요일,부산광역시 사하구 감천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,16세,경상
뺑소니사고,2020030900100175,2020년 3월 9일 11시,월요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,19세,상해없음,승용,여,25세,경상
뺑소니사고,2020030900100231,2020년 3월 9일 13시,월요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,기타 - 기타,화물,남,73세,상해없음,원동기,여,40세,상해없음
뺑소니사고,2020031000100068,2020년 3월 10일 06시,화요일,부산광역시 연제구 거제동,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,30세,상해없음,보행자,남,66세,사망
뺑소니사고,2020031000100095,2020년 3월 10일 08시,화요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,39세,상해없음,승용,남,64세,경상
뺑소니사고,2020031100100428,2020년 3월 11일 19시,수요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,30세,상해없음,보행자,여,33세,경상
뺑소니사고,2020031200100016,2020년 3월 12일 01시,목요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,이륜,여,24세,경상
뺑소니사고,2020031200100064,2020년 3월 12일 07시,목요일,부산광역시 금정구 남산동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,승용,남,35세,경상
뺑소니사고,2020031300100331,2020년 3월 13일 17시,금요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,60세,상해없음,보행자,여,24세,경상
뺑소니사고,2020031400100056,2020년 3월 14일 03시,토요일,부산광역시 부산진구 당감동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,32세,경상
뺑소니사고,2020031500100007,2020년 3월 15일 00시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,21세,경상
뺑소니사고,2020031500100122,2020년 3월 15일 12시,일요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,55세,경상
뺑소니사고,2020031500100198,2020년 3월 15일 16시,일요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,원동기,남,30세,경상
뺑소니사고,2020031500100237,2020년 3월 15일 18시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,67세,경상
뺑소니사고,2020031500100266,2020년 3월 15일 19시,일요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,17세,상해없음,이륜,남,17세,경상
뺑소니사고,2020031600100117,2020년 3월 16일 09시,월요일,부산광역시 해운대구 재송동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,51세,경상
뺑소니사고,2020031600100537,2020년 3월 16일 23시,월요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,60세,경상
뺑소니사고,2020031700100062,2020년 3월 17일 07시,화요일,부산광역시 사하구 감천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,18세,상해없음,이륜,남,35세,경상
뺑소니사고,2020031800100054,2020년 3월 18일 07시,수요일,부산광역시 동구 수정동,중상사고,0,3,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,40세,중상
뺑소니사고,2020031800100129,2020년 3월 18일 10시,수요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,자전거,여,26세,경상
뺑소니사고,2020032000100022,2020년 3월 20일 01시,금요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,이륜,남,21세,경상
뺑소니사고,2020032000100129,2020년 3월 20일 09시,금요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,30세,상해없음,승용,남,67세,경상
뺑소니사고,2020032000100324,2020년 3월 20일 15시,금요일,부산광역시 부산진구 범전동,중상사고,0,1,3,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,58세,중상
뺑소니사고,2020032000100359,2020년 3월 20일 16시,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,29세,경상
뺑소니사고,2020032100100003,2020년 3월 21일 00시,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,55세,경상
뺑소니사고,2020032100100446,2020년 3월 21일 19시,토요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,28세,상해없음,승용,여,13세,경상
뺑소니사고,2.02003E+15,2020년 3월 21일 21시,토요일,부산광역시 연제구 연산동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,63세,상해없음,보행자,여,49세,중상
뺑소니사고,2020032300100311,2020년 3월 23일 15시,월요일,부산광역시 사상구 덕포동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,미분류 - 미분류,승용,남,48세,상해없음,보행자,여,59세,경상
뺑소니사고,2.02003E+15,2020년 3월 23일 21시,월요일,부산광역시 동래구 안락동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,여,52세,중상
뺑소니사고,2020032600100028,2020년 3월 26일 02시,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,28세,경상
뺑소니사고,2020032600100068,2020년 3월 26일 07시,목요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,51세,상해없음,승용,여,54세,경상
뺑소니사고,2020032600100475,2020년 3월 26일 21시,목요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,화물,남,44세,상해없음,승용,남,58세,경상
뺑소니사고,2020033000100302,2020년 3월 30일 15시,월요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,29세,경상
